account_id,line_type,amount,fee,valuation,cash_flow,month_start_mv,month_end_mv
S003172,INTEREST,-45.77,0.0,-7.82,-37.95,3881.34,-3840.53
S002920,TRADE,18.58,0.0,176.55,-157.97,11448.77,11478.81
S002046,TRADE,385.57,0.0,412.49,-26.93,23303.76,23677.08
S003009,DIVIDEND,-241.78,0.0,-219.77,-22.01,15702.87,15479.14
S003115,TRADE,360.61,0.0,54.21,306.4,15749.36,16102.09
S002877,TRADE,31.15,0.0,-91.37,122.52,8059.79,8090.28
S002824,TRADE,71.03,0.0,-348.94,419.97,14497.46,14558.22
S002243,ADJUSTMENT,-4821.15,-90.62,-2809.1,-1921.44,76773.7,72036.83
S002928,DIVIDEND,-3.09,0.0,32.17,-35.25,2986.77,2980.22
S002979,TRADE,98.75,0.0,69.24,29.51,6841.19,6936.12
S002125,DIVIDEND,1202.84,0.0,311.49,891.35,18962.44,20163.05
S002824,TRADE,-505.08,0.0,-436.82,-68.26,14159.58,13630.54
S003016,TRADE,-202.21,0.0,117.77,-319.98,22496.77,22284.95
S002483,TRADE,-208.43,0.0,-175.83,-32.6,12217.89,12017.13
S002829,FEE,-123.65,-12.36,-55.76,-55.53,10660.09,10547.23
S003061,TRADE,151.62,0.0,7310.376,462.19,0.0,31551.88
S002300,DIVIDEND,516.08,0.0,702.77,-186.68,24872.33,25388.03
S002031,ADJUSTMENT,-104.25,-20.24,404.4,-488.41,20207.53,20121.11
S002747,INTEREST,202.29,0.0,203.66,-1.37,9902.17,10097.14
S002004,DIVIDEND,383.48,0.0,-321.0,704.48,15970.3,16343.11
S002770,TRADE,616.4,0.0,-173.92,790.32,38711.25,39331.06
S003107,INTEREST,222.57,0.0,138.34,84.23,9332.08,9563.58
S002294,FEE,-133.96,-16.36,-148.76,31.16,6410.86,6275.08
S002172,FEE,-24.49,-8.58,-16.76,0.84,6098.8,6069.21
S002350,TRADE,-30.56,0.0,59.8,-90.35,15955.08,15940.27
S002369,TRADE,171.76,0.0,108.23,63.53,7265.64,7433.99
S002458,FEE,141.58,-6.33,62.72,85.18,14579.78,14722.39
S002715,TRADE,238.55,0.0,297.39,-58.85,21395.08,21638.8
S002671,TRADE,-343.17,0.0,-0.57,-342.6,7151.63,6798.92
S002326,TRADE,137.41,0.0,129.9,7.51,12230.94,12367.85
S002176,ADJUSTMENT,-176.75,-1.05,-335.58,159.88,7973.74,7787.27
S002805,FEE,2819.32,-21.75,1972.61,868.46,38915.78,41732.23
S002749,TRADE,-954.48,0.0,-363.67,-590.82,23329.29,22368.96
S002030,TRADE,1287.8,0.0,664.34,623.46,27236.48,28550.62
S002686,ADJUSTMENT,382.39,-13.62,281.83,114.18,12786.16,13174.97
S003104,FEE,89.07,-3.76,87.66,5.17,8885.95,8969.36
S002916,DIVIDEND,239.4,0.0,391.67,-152.27,16700.04,16921.1
S002214,TRADE,74.03,0.0,162.19,-88.16,4326.37,4406.38
S002542,DIVIDEND,-402.43,0.0,-59.5,-342.94,17695.27,17266.12
S002829,ADJUSTMENT,-94.34,-8.34,-226.75,140.75,9551.1,9456.35
S003166,TRADE,424.29,0.0,341.0,83.29,7257.32,7684.73
S002307,INTEREST,-5.07,0.0,71.95,-77.03,7429.22,7419.17
S002149,TRADE,342.82,0.0,-363.52,706.34,21898.82,22280.03
S003070,DIVIDEND,96.28,0.0,517.35,-421.07,19802.01,19918.42
S002356,TRADE,934.35,0.0,632.81,301.54,20824.04,21753.39
S002148,FEE,-98.97,-3.97,-70.07,-24.93,3322.1,3221.43
S003168,TRADE,536.72,0.0,188.17,348.55,8607.99,9150.03
S002284,TRADE,780.27,0.0,-22.31,802.58,19732.55,20501.4
S002670,TRADE,713.93,0.0,324.57,389.36,20631.49,21369.13
S003162,DIVIDEND,-9.77,0.0,9.63,-19.4,3118.75,3112.28
S002814,TRADE,327.4,0.0,142.15,185.25,7648.65,7971.11
S002935,TRADE,-491.22,0.0,-55.36,-435.86,20554.08,20087.92
S002080,TRADE,35.28,0.0,105.19,-69.91,26529.38,26614.79
S003141,DIVIDEND,-45.3,0.0,37.13,-82.42,6701.09,6655.9
S003094,INTEREST,314.48,0.0,379.65,-65.18,20502.07,20819.35
S002549,TRADE,-182.73,0.0,-39.53,-143.19,4939.42,4760.58
S002481,TRADE,-129.43,0.0,217.2,-346.62,8863.4,8733.0
S002880,TRADE,884.72,0.0,333.47,551.26,18159.16,19049.67
S003109,FEE,-53.62,-3.99,20.97,-70.59,10307.09,10257.43
S002591,TRADE,-1261.4,0.0,-630.06,-631.34,17058.59,15818.13
S003119,DIVIDEND,294.58,0.0,264.77,29.81,7577.36,7884.91
S002033,TRADE,-382.2,0.0,-227.36,-154.84,10408.41,10012.89
S002324,TRADE,117.49,0.0,-27.83,145.32,7085.86,7193.52
S002259,TRADE,111.21,0.0,216.17,-104.96,10177.21,10266.08
S002077,FEE,-321.06,-6.57,-50.03,-264.46,10166.19,9846.38
S002677,TRADE,92.77,0.0,27.4,65.37,3844.32,3937.6
S002069,TRADE,549.52,0.0,60.24,489.27,15172.55,15742.79
S002470,TRADE,-566.22,0.0,220.22,-786.44,26392.56,25858.5
S003110,TRADE,63.19,0.0,-64.88,128.07,7839.02,7899.37
S002887,INTEREST,-462.42,0.0,235.81,-698.23,24412.97,23950.83
S002513,FEE,-531.08,-2.43,-243.75,-284.89,32278.89,31742.74
S003039,TRADE,-123.23,0.0,-46.16,-77.07,3783.63,3658.61
S002597,TRADE,49.53,0.0,-63.75,113.28,10925.85,10975.52
S002266,FEE,472.09,-2.47,178.77,295.79,17582.19,18069.46
S002610,INTEREST,-78.91,0.0,89.43,-168.34,11042.21,10962.53
S002691,TRADE,2027.34,0.0,2236.43,-209.08,38697.08,40732.87
S003048,FEE,570.24,-17.05,125.15,462.14,31780.2,32379.07
S003133,TRADE,431.82,0.0,766.66,-334.83,15796.63,16230.12
S002135,DIVIDEND,-259.74,0.0,-75.79,-183.95,10213.61,9958.44
S002172,TRADE,785.73,0.0,213.28,572.44,59207.97,59989.56
S002580,DIVIDEND,402.04,0.0,259.32,142.72,12573.56,12972.84
S002710,DIVIDEND,-103.62,0.0,-75.0,-28.61,9752.48,9654.75
S002925,TRADE,239.36,0.0,197.83,41.53,5959.46,6192.98
S003117,DIVIDEND,153.3,0.0,102.19,51.11,10488.67,10630.24
S003039,TRADE,78.92,0.0,-208.73,287.66,7773.18,7842.4
S002937,TRADE,37.72,0.0,287.75,-250.03,15229.08,15282.97
S002073,INTEREST,116.84,0.0,526.84,-409.99,23354.33,23448.26
S002903,FEE,48.17,-1.44,27.91,21.7,2353.2,2402.51
S002187,DIVIDEND,-26.13,0.0,-24.7,-1.43,6451.7,6425.49
S002731,TRADE,257.38,0.0,69.75,187.63,5530.14,5783.5
S002366,FEE,672.78,-44.36,-305.9,1023.04,27673.62,28367.14
S002481,TRADE,148.25,0.0,199.12,-50.87,3927.83,4073.11
S003114,INTEREST,-159.29,0.0,-83.62,-75.67,7147.79,6989.56
S002822,TRADE,1470.17,0.0,257.09,1213.08,25469.36,26911.22
S002916,TRADE,372.56,0.0,556.13,-183.57,22600.82,22914.82
S002799,TRADE,-250.84,0.0,96.08,-346.92,33412.02,33169.9
S002978,FEE,269.18,-9.27,247.17,31.27,11026.24,11308.06
S002401,FEE,-37.82,-3.41,-59.57,25.16,4114.83,4082.47
S003104,TRADE,-7.29,0.0,-256.49,249.19,9898.41,9892.47
S002382,TRADE,329.8,0.0,28.38,301.42,21152.45,21495.28
S002053,INTEREST,-72.65,0.0,-76.62,3.98,4812.75,4735.22
S002925,TRADE,360.98,0.0,480.52,-119.53,15020.58,15397.3
S002562,TRADE,-180.4,0.0,-502.34,321.95,33421.73,33229.86
S002779,FEE,42.74,-0.3,123.23,-80.19,4544.68,4583.61
S002159,TRADE,-1954.91,0.0,-826.67,-1128.24,26894.81,24942.28
S002130,DIVIDEND,-101.46,0.0,266.08,-367.54,8749.51,8643.26
S002944,DIVIDEND,198.19,0.0,113.88,84.31,13320.26,13530.98
S003013,FEE,39.49,-6.08,-7.31,52.87,7625.02,7660.61
S003089,TRADE,2916.96,0.0,2234.07,682.88,50461.06,53394.43
S003008,INTEREST,460.46,0.0,535.04,-74.58,11153.99,-11633.0
S002787,INTEREST,1359.7,0.0,999.91,359.79,41462.22,42819.87
S003109,TRADE,-79.68,0.0,248.21,-327.9,16000.79,15932.78
S002307,FEE,-555.69,-11.7,-164.65,-379.34,9894.8,9343.56
S003176,TRADE,-38.53,0.0,-45.65,7.12,1431.68,1391.43
S002893,DIVIDEND,-2154.25,0.0,-1126.48,-1027.77,29095.32,26949.7
S003035,INTEREST,188.6,0.0,193.36,-4.76,24658.08,24828.78
S003018,TRADE,110.13,0.0,-17.78,127.9,10303.59,10423.88
S002315,TRADE,-248.6,0.0,256.73,-505.33,21112.0,20834.56
S002265,TRADE,-181.82,0.0,262.56,-444.38,20904.11,20734.07
S002655,TRADE,1724.2,0.0,1240.88,483.32,25787.77,27469.86
S003057,TRADE,460.58,0.0,382.53,78.05,11560.76,12014.5
S003181,FEE,-170.42,-10.52,-219.57,59.67,8117.11,7946.4
S002401,TRADE,159.99,0.0,-61.03,221.02,15219.88,15386.89
S003011,FEE,316.0,-7.63,233.79,89.84,6403.81,6720.45
S002078,DIVIDEND,-376.19,0.0,237.05,-613.24,11836.03,11483.1
S003089,DIVIDEND,-450.18,0.0,-517.98,67.8,21035.91,20588.66
S002651,TRADE,-415.08,0.0,-216.68,-198.4,14698.49,14293.91
S003073,TRADE,303.58,0.0,267.66,35.92,26054.27,26349.22
S002001,INTEREST,376.81,0.0,278.62,98.18,6094.2,6476.83
S002816,FEE,-246.75,-2.41,-161.64,-82.71,10782.4,10534.25
S002381,FEE,154.89,-12.31,473.01,-305.81,16717.94,16886.43
S002486,TRADE,65.92,0.0,97.12,-31.21,6127.19,6187.39
S002755,TRADE,249.35,0.0,220.91,28.44,10752.37,11007.18
S002106,TRADE,188.38,0.0,38.85,149.53,7520.88,7707.94
S002551,TRADE,138.33,0.0,237.57,-99.23,14903.98,15050.9
S002061,TRADE,-78.78,0.0,97.48,-176.26,9042.36,8962.22
S002738,FEE,1207.39,-21.78,1394.5,-165.33,36372.56,37586.33
S002799,DIVIDEND,-227.63,0.0,-216.79,-10.84,11145.99,10925.49
S002780,ADJUSTMENT,328.81,-13.72,-220.91,563.44,21860.77,22178.96
S002679,INTEREST,-803.43,0.0,274.57,-1078.0,34819.93,34060.67
S002935,TRADE,-144.22,0.0,-16.98,-127.23,10229.47,10085.66
S003165,FEE,348.34,-23.68,-448.52,820.54,18165.68,18500.02
S002078,TRADE,278.59,0.0,-78.32,356.91,22772.27,23024.26
S002062,INTEREST,-78.22,0.0,177.51,-255.74,6886.33,6813.52
S002255,TRADE,116.05,0.0,551.74,-435.7,14761.73,14851.19
S002343,INTEREST,-516.11,0.0,281.09,-797.2,20401.89,19897.75
S002572,TRADE,157.33,0.0,320.28,-162.95,11266.71,11427.37
S003109,FEE,2356.11,-6.88,2275.1,87.88,53530.92,55950.6
S002360,INTEREST,58.98,0.0,105.62,-46.64,6328.48,6382.42
S002701,ADJUSTMENT,-82.88,-3.77,-57.56,-21.55,5513.05,5434.22
S002767,TRADE,2832.04,0.0,2003.96,828.08,39625.49,42440.09
S002549,FEE,2.9,-3.73,-3.67,10.3,5110.37,5115.54
S002514,FEE,-274.48,-7.54,-305.39,38.46,18029.87,17749.56
S002373,TRADE,-324.73,0.0,-161.66,-163.07,12743.07,12430.98
S003072,DIVIDEND,445.58,0.0,467.49,-21.91,12302.76,12763.54
S002805,TRADE,675.75,0.0,-95.18,770.94,19243.82,19936.31
S002943,TRADE,-90.9,0.0,7.62,-98.53,5511.13,5417.58
S002807,FEE,-799.82,-29.24,-451.4,-319.19,23992.07,23242.07
S002401,FEE,1808.18,-11.95,1068.52,751.6,28569.51,30326.59
S002287,TRADE,24.62,0.0,-151.24,175.86,6470.46,6488.69
S002722,ADJUSTMENT,77.68,-6.49,162.78,-78.6,8784.16,8871.42
S002602,TRADE,251.4,-966.8370000000001,154.13,97.27,19336.74,19559.36
S002380,INTEREST,84.25,0.0,167.98,-83.73,15029.8,15137.25
S002505,INTEREST,355.18,0.0,220.68,134.5,5713.48,6072.08
S002272,DIVIDEND,205.48,0.0,127.3,78.19,8382.46,8584.59
S003090,TRADE,-119.38,0.0,-99.58,-19.8,5159.22,5052.46
S003179,INTEREST,-298.67,0.0,-16.93,-281.74,8108.0,7807.41
S002551,TRADE,747.46,0.0,500.4,247.05,12997.27,13748.12
S002801,FEE,-72.04,-9.75,-28.42,-33.87,5200.8,5139.26
S002455,TRADE,579.97,0.0,144.39,435.58,12363.9,12956.64
S002398,TRADE,75.18,0.0,-21.58,96.75,8938.41,9030.39
S003118,TRADE,200.25,0.0,70.6,129.66,7405.02,7600.37
S003172,TRADE,35.3,0.0,106.03,-70.73,17988.29,18015.02
S002211,DIVIDEND,667.02,0.0,441.15,225.87,25626.28,26305.58
S002696,TRADE,304.55,0.0,17.37,287.18,19047.23,19362.63
S002829,TRADE,67.39,0.0,65.41,1.98,5296.98,5365.25
S002336,TRADE,288.35,0.0,332.12,-43.77,11873.12,12161.16
S002533,TRADE,153.82,0.0,-229.35,383.17,17081.62,17246.96
S002163,FEE,454.05,-21.34,158.59,316.79,17015.42,17461.98
S002671,TRADE,-1563.18,0.0,-231.63,-1331.55,50145.55,48663.82
S002382,INTEREST,-728.88,0.0,-543.35,-185.53,18663.31,17931.12
S003091,TRADE,742.77,0.0,274.02,468.75,20617.13,21343.7
S002691,FEE,-1937.7,-48.11,-1244.11,-645.48,34501.35,32493.59
S002989,TRADE,-75.36,0.0,75.04,-150.4,4797.7,4724.33
S002364,DIVIDEND,-49.0,0.0,-207.58,158.59,8790.13,8742.7
S002703,TRADE,47.69,0.0,109.12,-61.43,10307.85,10348.25
S002796,TRADE,440.05,0.0,68.09,371.96,18300.55,18759.1
S002343,TRADE,-168.89,0.0,422.33,-591.22,28712.23,28592.4
S003178,DIVIDEND,-565.41,0.0,-68.97,-496.45,52875.2,52354.17
S002351,DIVIDEND,-278.68,0.0,-256.78,-21.9,10323.18,10031.11
S002826,FEE,-5.39,-16.97,-45.4,56.98,22631.77,22605.0
S002453,TRADE,-152.71,0.0,65.94,-218.65,8872.35,8713.14
S002455,TRADE,-165.03,0.0,-193.05,28.02,7334.65,7162.2
S002703,TRADE,-47.6,0.0,-92.36,44.76,7200.52,7154.0
S003084,DIVIDEND,101.26,0.0,17.14,84.12,10569.09,10677.14
S002757,TRADE,-299.85,0.0,-302.52,2.67,28875.13,28559.63
S002209,DIVIDEND,-12.66,0.0,-52.69,40.03,9679.55,9663.6
S002457,INTEREST,-447.32,0.0,-483.83,36.5,26201.18,25777.78
S003033,TRADE,43.63,0.0,69.03,-25.4,7238.73,7285.84
S002217,INTEREST,507.45,0.0,186.23,321.22,8195.17,8685.07
S003146,INTEREST,-811.7,0.0,-259.19,-552.51,12397.54,11596.81
S002801,FEE,-99.86,-2.14,28.87,-126.58,18184.16,18136.86
S002756,ADJUSTMENT,126.35,-7.98,258.51,-124.18,9973.08,10097.04
S002749,INTEREST,-189.11,0.0,-17.9,-171.21,14431.11,14231.11
S002052,DIVIDEND,196.35,0.0,28.1,168.25,3669.4,3861.17
S003002,TRADE,-480.23,0.0,-292.87,-187.36,11358.62,10879.28
S003062,INTEREST,1154.98,0.0,863.61,291.37,37731.78,38877.93
S002538,FEE,215.58,-45.43,-288.49,549.5,50041.23,50193.66
S002791,TRADE,444.34,0.0,9.12,435.22,18298.81,18726.7
S003144,TRADE,474.66,0.0,459.27,15.38,9444.51,9938.46
S002664,TRADE,-162.22,0.0,-73.05,-89.18,6318.22,6156.26
S002032,TRADE,-195.79,0.0,91.82,-287.61,17595.14,17392.67
S002656,FEE,-130.62,-9.37,-99.1,-22.16,9465.96,9324.61
S002998,TRADE,-159.24,0.0,-181.55,22.3,5565.36,5412.35
S002588,DIVIDEND,376.35,0.0,148.16,228.19,4897.31,5269.71
S002535,TRADE,-14.95,0.0,316.64,-331.59,24885.85,24886.87
S002459,TRADE,158.64,0.0,449.98,-291.34,7705.98,7871.67
S002015,TRADE,10.5,0.0,131.09,-120.6,9612.7,9623.37
S002397,TRADE,-679.95,0.0,153.12,-833.07,17472.43,16800.61
S002627,TRADE,-5.0,0.0,9.67,-14.67,2524.85,2515.55
S002245,FEE,471.03,-0.38,507.27,-35.86,11502.21,11986.24
S003049,DIVIDEND,-214.08,0.0,-282.72,68.64,8241.35,8026.38
S003181,TRADE,-255.75,0.0,-439.25,183.5,15329.11,15077.59
S002152,TRADE,611.69,0.0,657.23,-45.55,22218.0,22794.35
S002231,TRADE,140.29,0.0,-97.76,238.05,9277.67,9413.65
S002985,DIVIDEND,2924.14,0.0,1276.48,1647.67,46556.7,49466.45
S002991,FEE,74.67,-0.56,321.21,-245.98,15329.65,15395.97
S002337,FEE,-374.06,-1.63,-51.64,-320.79,14030.51,13627.75
S002096,INTEREST,1852.47,0.0,764.12,1088.36,24425.47,26302.63
S002407,FEE,53.77,-13.02,38.14,28.65,8733.77,8785.81
S003068,DIVIDEND,-694.72,0.0,-487.13,-207.59,18395.21,17720.01
S002683,FEE,85.0,-2.44,-14.74,102.18,5110.21,5193.66
S003191,FEE,302.68,-82.87,-138.16,523.71,51998.87,52316.18
S002483,FEE,-147.35,-4.43,101.18,-244.11,9240.85,9098.29
S002551,TRADE,64.47,0.0,3147.1580000000004,322.32,0.0,10735.79
S002077,ADJUSTMENT,247.41,-13.24,441.68,-181.03,16653.53,16902.89
S002176,FEE,-57.81,-1.3,1432.892,-1.15,0.0,2164.46
S002745,FEE,398.77,-6.37,197.25,207.89,24925.6,25289.2
S002430,DIVIDEND,-57.55,0.0,-148.9,91.35,18154.36,18114.24
S002807,FEE,-193.22,-9.68,-145.83,-37.71,14055.52,13857.54
S002629,FEE,642.91,-6.05,420.82,228.13,14887.14,15516.92
S002180,FEE,257.28,-7.87,167.93,97.22,6374.24,6630.59
S002666,ADJUSTMENT,210.11,-20.4,592.71,-362.2,15960.57,16171.64
S002601,TRADE,-2.63,0.0,146.09,-148.72,22872.45,22847.56
S002929,DIVIDEND,-286.51,0.0,-28.64,-257.86,8099.09,7809.18
S002220,DIVIDEND,487.26,0.0,403.99,83.27,13036.64,13525.06
S002669,DIVIDEND,-83.66,0.0,-17.77,-65.89,3797.69,3715.96
S002671,TRADE,184.27,0.0,298.31,-114.04,13644.55,13820.91
S002414,TRADE,405.81,0.0,151.03,254.78,14741.57,15144.06
S002219,TRADE,-62.32,0.0,-52.7,-9.62,5762.25,5695.8
S002443,INTEREST,-999.28,0.0,201.16,-1200.44,30978.18,29958.72
S002355,INTEREST,-0.01,0.0,-51.27,51.26,3565.54,3558.63
S002749,FEE,-240.63,-6.54,-167.03,-67.06,12608.35,12364.67
S002439,FEE,45.93,-2.08,107.54,-59.53,7405.51,7459.85
S002859,INTEREST,-136.99,0.0,3.9,-140.89,6624.95,6483.1
S002974,INTEREST,-974.47,0.0,-735.6,-238.87,22251.13,21298.81
S003074,TRADE,112.12,0.0,-60.41,172.53,8011.06,8136.29
S002199,FEE,-142.81,-12.82,38.93,-168.92,8351.99,8219.71
S002487,TRADE,-705.81,0.0,-71.76,-634.05,11647.67,10932.44
S002872,DIVIDEND,140.37,0.0,239.98,-99.61,21684.96,21820.03
S002916,DIVIDEND,-182.23,0.0,-18.62,-163.61,9002.06,8818.84
S002649,TRADE,459.8,0.0,392.57,67.22,13311.89,13755.55
S002093,TRADE,9.81,0.0,-53.68,63.48,4051.36,4063.98
S002032,TRADE,-82.8,0.0,-10.01,-72.79,3941.94,3855.27
S002544,FEE,549.96,-21.24,814.14,-242.94,18472.68,19015.9
S002306,TRADE,281.75,0.0,370.99,-89.24,11588.28,11870.69
S002223,TRADE,-316.37,0.0,-118.52,-197.85,6568.29,6261.45
S002580,TRADE,562.85,0.0,425.46,137.39,13573.73,14127.76
S002178,TRADE,119.52,0.0,173.78,-54.26,5896.1,6012.94
S002072,TRADE,3492.84,0.0,624.35,2868.48,87786.72,91312.64
S002724,TRADE,-79.97,0.0,-116.58,36.6,7909.95,7825.94
S002363,DIVIDEND,136.92,0.0,-91.28,228.2,45802.86,45933.35
S002935,TRADE,1129.81,0.0,694.48,435.33,34132.43,35238.1
S002784,TRADE,-112.64,0.0,-72.15,-40.48,11740.79,11636.06
S003083,TRADE,6.77,0.0,-179.0,185.77,10798.3,10811.18
S002249,TRADE,-109.92,0.0,-137.98,28.06,6891.68,6775.36
S003072,TRADE,-654.96,0.0,-628.41,-26.55,23238.49,22612.69
S002968,FEE,116.18,-1.57,188.91,-71.16,6424.06,6542.51
S003149,TRADE,712.09,0.0,271.43,440.66,11824.14,12513.0
S002123,DIVIDEND,-68.68,0.0,37.17,-105.85,12007.02,11947.57
S002269,TRADE,7.26,0.0,26.48,-19.22,4067.37,4071.84
S002978,FEE,288.95,-15.53,243.01,61.47,14310.35,14604.46
S002013,TRADE,-2434.26,0.0,-970.35,-1463.91,47714.12,45271.7
S002556,FEE,179.43,-15.01,502.86,-308.42,20370.76,20564.24
S002739,DIVIDEND,868.01,0.0,939.98,-71.97,54139.39,54960.58
S002265,TRADE,960.76,0.0,17.05,943.71,17894.71,18856.21
S002481,FEE,180.42,-12.67,125.55,67.53,16361.18,16560.24
S003053,TRADE,-83.27,0.0,-60.84,-22.43,4725.23,4644.96
S003078,TRADE,-916.11,0.0,-387.48,-528.64,37942.6,37095.75
S003142,TRADE,-395.87,0.0,102.06,-497.93,12805.5,12415.7
S002713,TRADE,566.65,0.0,208.9,357.75,20723.58,21308.62
S002823,TRADE,353.68,0.0,-9.14,362.82,15947.71,16331.18
S002333,FEE,21.35,-28.64,-81.66,131.65,24167.99,24175.91
S002280,FEE,-1262.93,-42.1,7078.044000000001,-1099.65,0.0,30390.22
S002677,TRADE,520.27,0.0,279.75,240.51,9264.85,9785.93
S003141,DIVIDEND,174.21,0.0,-16.44,190.65,13706.11,13869.51
S002876,TRADE,470.04,0.0,93.12,376.93,11416.78,11882.18
S002852,TRADE,161.39,0.0,-268.72,430.11,14049.72,14215.24
S002119,FEE,-23.01,-3.79,18.85,-38.07,2366.77,2342.64
S002664,TRADE,477.36,0.0,657.58,-180.22,17746.12,18213.35
S003195,ADJUSTMENT,431.18,-9.41,137.34,303.25,9422.08,9847.04
S003037,TRADE,383.45,0.0,335.53,47.92,15802.06,16181.94
S002850,TRADE,470.31,0.0,154.99,315.31,11610.22,12070.29
S002921,TRADE,112.74,0.0,301.73,-188.99,15552.78,15667.58
S003103,TRADE,102.86,0.0,139.3,-36.45,4718.08,4820.68
S002905,FEE,-1535.74,-40.49,-390.41,-1104.85,37395.47,35857.75
S002572,FEE,-904.24,-19.88,-904.66,20.3,25159.72,24281.84
S002611,INTEREST,162.32,0.0,70.97,91.34,8701.02,8861.53
S002343,DIVIDEND,-526.83,0.0,-460.36,-66.46,15508.64,14962.11
S002283,DIVIDEND,45.72,0.0,108.6,-62.88,12555.43,12597.05
S003009,TRADE,255.36,0.0,-2.67,258.03,10944.4,11203.73
S002691,DIVIDEND,247.28,0.0,106.29,141.0,12126.45,12359.2
S003044,TRADE,30.52,0.0,9.11,21.41,1271.16,1299.47
S002690,TRADE,138.72,0.0,-46.28,185.0,4631.92,4776.44
S002572,DIVIDEND,-3.92,0.0,24.62,-28.54,8332.4,8319.04
S003108,FEE,452.74,-10.49,59.84,403.39,14724.22,15161.71
S002695,FEE,229.88,-10.67,-123.74,364.29,14550.21,14796.51
S002864,INTEREST,-1239.73,0.0,-614.49,-625.24,20324.89,19073.16
S002744,TRADE,20.3,0.0,48.25,-27.95,3517.25,3535.45
S002649,TRADE,256.29,0.0,370.14,-113.85,23103.13,23364.24
S002589,DIVIDEND,-66.57,0.0,5.66,-72.23,5706.47,5647.19
S002364,DIVIDEND,67.81,0.0,-52.36,120.17,7304.59,7375.68
S003028,ADJUSTMENT,-494.16,-15.57,0.16,-478.75,14361.59,13896.75
S002263,TRADE,184.59,0.0,234.86,-50.27,16038.78,16220.66
S002623,TRADE,-171.51,0.0,-166.47,-5.04,11297.11,11124.94
S002243,TRADE,216.24,0.0,97.2,119.04,3354.73,3572.46
S002169,TRADE,-15.29,0.0,-56.73,41.44,4418.41,4401.91
S002876,FEE,735.82,-15.29,304.78,446.32,16090.36,16831.83
S002680,TRADE,43.78,0.0,-24.33,68.11,29885.8,29925.95
S002052,INTEREST,664.85,0.0,964.76,-299.92,38865.29,39509.06
S002278,TRADE,208.88,0.0,226.3,-17.42,22223.5,22407.71
S002012,FEE,564.22,-5.42,276.32,293.32,8317.35,8870.17
S002080,TRADE,-830.14,0.0,-732.51,-97.63,30939.79,30074.65
S002087,INTEREST,-96.32,0.0,163.65,-259.97,5680.35,5585.75
S002319,DIVIDEND,-179.87,0.0,48.24,-228.11,11340.53,11158.01
S002628,TRADE,49.23,0.0,135.25,-86.02,11858.64,11902.46
S002762,DIVIDEND,-39.21,0.0,-83.55,44.34,3730.16,3692.68
S002470,INTEREST,51.7,0.0,36.9,14.8,5980.42,6032.87
S002475,TRADE,8.2,0.0,-110.4,118.6,12748.79,12763.27
S002148,TRADE,242.65,0.0,114.35,128.3,15662.03,15907.19
S002484,FEE,-271.98,-18.71,-140.13,-113.15,15215.28,14954.14
S002268,INTEREST,-71.86,0.0,2.97,-74.83,5327.89,5256.19
S002237,ADJUSTMENT,80.02,-22.08,-230.8,332.9,29606.25,29660.99
S002667,TRADE,294.84,0.0,354.3,-59.46,19030.2,19351.86
S002649,TRADE,1357.23,0.0,1576.54,-219.32,41167.76,42512.42
S002141,TRADE,55.32,0.0,123.5,-68.18,4510.96,4560.84
S002426,TRADE,621.78,0.0,494.36,127.43,39178.22,39837.64
S002011,INTEREST,-56.4,0.0,-15.61,-40.79,2202.1,2145.61
S002663,TRADE,223.98,0.0,12.39,211.6,7853.78,8075.7
S002696,TRADE,480.24,0.0,625.15,-144.91,11943.4,12416.18
S002984,TRADE,-1109.68,0.0,-718.98,-390.7,17211.6,16122.87
S002069,TRADE,48.85,0.0,9.18,39.66,2832.47,2879.03
S003068,DIVIDEND,-59.7,0.0,427.83,-487.53,29517.13,29462.88
S002417,INTEREST,389.73,0.0,65.54,324.18,8395.87,8793.02
S002871,FEE,1023.61,-24.89,1516.04,-467.55,34193.91,35248.96
S003137,TRADE,-580.7,0.0,-456.79,-123.91,39629.76,39071.3
S002373,TRADE,74.5,0.0,-11.27,85.76,3414.49,3489.88
S002205,TRADE,-200.56,0.0,54.17,-254.74,6541.7,6333.69
S002581,TRADE,141.45,0.0,525.65,-384.2,26625.89,26724.6
S002621,ADJUSTMENT,615.55,-57.35,1219.65,-546.75,33456.8,34111.33
S002582,TRADE,0.09,0.0,-169.83,169.92,11333.53,11322.51
S003064,TRADE,-251.59,0.0,-226.77,-24.81,8101.15,7843.79
S003074,TRADE,83.68,0.0,-64.21,147.9,9904.26,9990.89
S002784,TRADE,-1600.66,0.0,-820.19,-780.47,29369.07,27787.96
S002790,FEE,619.5,-23.35,215.35,427.5,30177.05,30751.8
S003004,FEE,165.75,-10.15,337.17,-161.27,17211.59,17398.66
S002295,DIVIDEND,-388.68,0.0,18.81,-407.49,11514.11,11099.72
S003023,TRADE,257.09,0.0,181.68,75.41,21055.3,21313.17
S002454,ADJUSTMENT,-158.54,-6.43,45.29,-197.39,10169.32,10009.31
S002866,FEE,129.57,-21.72,-96.33,247.62,16569.41,16728.03
S002919,TRADE,-498.26,0.0,-44.54,-453.71,25436.6,24898.77
S002903,TRADE,220.25,0.0,18.33,201.92,18217.81,18444.94
S002599,TRADE,-304.62,0.0,-194.86,-109.76,25388.69,25126.03
