account_id,ticker,lot_id,trade_date,quantity,cost_basis
A001857,WMT,LOT6269f7bf1a,2024-02-17,7,217.98
A001962,SLV,LOTccad9fde0c,2025-05-26,10,140.59
A001258,AMAT,LOT4199f081d5,2025-08-03,75,589.0
A001883,MSFT,LOT91b7dcce60,2023-10-01,14,200.61
A001341,META,LOTfb45a5711a,2025-04-24,12,121.11
A001794,LIN,LOT86ce92e653,2024-07-01,39,315.89
A001725,JPM,LOT1c3372e22f,2024-07-22,16,369.84
A001494,EEM,LOT02f8385fec,2024-11-10,91,162.34
A001243,DIS,LOT5bc23ec570,2024-09-27,39,112.58
A001220,GLD,LOT93916cd2ec,2025-07-22,11,66.0
A001151,SLV,LOT0a26983f73,2024-09-08,46,102.57
A001919,BP,LOT6eb5d5381c,2024-07-15,34,155.54
A001921,SLV,LOTb97e57363c,2024-06-17,5,98.08
A001592,BND,LOT89a382bb7e,2024-05-06,19,264.48
A001275,GLD,LOT48091badb2,2025-03-03,32,76.17
A002043,NVDA,LOT2f4138360a,2025-04-04,20,267.01
A001015,PYPL,LOT53745b0bd1,2024-01-08,23,361.44
A001757,TLT,LOT6f65a1ae42,2023-11-12,8,491.39
A001928,NFLX,LOT126192c275,2024-10-13,34,342.25
A001898,HD,LOTda025d93cf,2024-04-04,9,392.54
A001572,VNQ,LOT70bc3d704b,2025-05-30,31,212.59
A001475,KO,LOT1b69527be8,2024-04-19,105,197.93
A001698,AMZN,LOT0cf0894965,2024-02-07,52,71.25
A002040,TXN,LOT761b4d91c4,2024-06-27,5,69.6
A001584,PEP,LOT403578c9cf,2024-08-09,12,238.13
A001652,BND,LOT4e54728f3a,2025-03-08,6,254.88
A001293,GOOGL,LOTa1eb8ac31b,2025-02-03,38,104.72
A001881,ABNB,LOTfce8beaa2e,2024-11-26,44,75.68
A001643,TSLA,LOT8643fc358b,2024-09-16,19,361.66
A001583,MA,LOT53ef80dd8c,2025-05-08,34,444.02
A001589,BAC,LOTbd66ceb390,2024-04-26,3,481.71
A001898,XOM,LOT8562c7d90d,2025-03-17,9,201.76
A001590,BP,LOTe68163681c,2024-12-15,21,173.12
A001217,SHEL,LOTfce894dacc,2025-01-12,47,352.32
A001570,V,LOT43792a69dd,2025-05-31,20,63.58
A001423,UBER,LOT57dd81f01b,2024-04-04,27,326.69
A001345,MSFT,LOTf1c175e230,2024-01-03,30,198.64
A001081,LIN,LOTef62c1434e,2024-03-03,13,341.02
A001399,AAPL,LOTd616e3af5f,2024-04-24,3,190.58
A001052,ADBE,LOTa7a5b3d53c,2025-02-10,38,186.61
A001577,SQ,LOT4152268dcb,2024-06-27,18,364.11
A001911,ABNB,LOTe768d16544,2025-04-30,11,62.0
A001929,PFE,LOT9f9fc7087b,2025-05-17,35,400.34
A001245,AMD,LOTd58324e969,2024-06-21,74,564.55
A002010,WMT,LOTaaaf42a8fd,2025-06-10,20,187.45
A001280,BAC,LOT126f10aa55,2023-10-23,11,453.23
A001238,CSCO,LOT4c4655458d,2025-06-18,166,229.6
A001455,GLD,LOTd594a07481,2025-06-22,35,54.45
A001669,MA,LOTec55f813a7,2024-04-05,21,383.75
A001686,BAC,LOTbda9788bf0,2024-05-30,12,341.35
A001151,EEM,LOT60ab0f22a1,2023-10-03,25,178.54
A001644,LIN,LOT6c9519ec34,2025-07-29,6,291.87
A001887,TSLA,LOTe6303e8567,2024-03-22,6,446.75
A001650,PG,LOTc384b44d4d,2024-02-13,19,434.33
A001072,VOO,LOT33f0266375,2023-12-04,7,162.07
A001016,JNJ,LOT4a4d929bcf,2025-04-19,10,356.01
A001770,AMAT,LOT884df94cd1,2025-01-24,19,443.47
A001400,WMT,LOT8fd6666e62,2024-05-13,10,240.72
A001310,VZ,LOT693dc35565,2025-02-27,48,59.34
A002017,PFE,LOT4e0c0f784b,2025-04-25,15,345.72
A001406,VOO,LOT445053b374,2025-06-08,56,171.56
A001438,AAPL,LOTb6e353fa60,2024-06-19,36,190.62
A001137,VZ,LOTb04cd0337b,2024-02-13,45,69.51
A001427,EEM,LOT2070fccf39,2025-03-08,3,164.93
A001079,AVGO,LOT92d095ddce,2023-10-03,51,390.23
A001538,IVV,LOTae8c68f1c8,2024-08-13,24,454.67
A001480,VOO,LOT5e6618bd98,2024-09-14,17,142.83
A001991,ABNB,LOT50db033fc3,2023-11-04,13,59.9
A001368,ASML,LOT3e0434a744,2024-11-03,31,536.16
A001474,ASML,LOT0188c96a54,2024-11-11,19,321.93
A001993,VZ,LOTa7b0f546ca,2023-12-01,15,46.71
A001803,SPY,LOT23f2332965,2024-09-06,8,276.14
A001985,PFE,LOT8e8584a379,2025-05-31,40,524.27
A001448,BRK.B,LOTa1e871b135,2024-11-16,26,265.92
A001859,AMD,LOTbb8ea90d13,2024-10-08,7,417.43
A001506,IWM,LOTa1cf405bed,2024-06-28,18,320.04
A001237,HD,LOT727409d751,2024-05-19,29,370.59
A001653,IWM,LOT401b3b094a,2025-05-13,23,294.2
A001711,EFA,LOT98ef321f50,2024-07-26,74,381.63
A001262,VNQ,LOTc945285197,2024-04-29,22,172.4
A002001,SPY,LOT65ade78f9d,2024-07-12,10,296.33
A001480,MSFT,LOTed245d6aad,2024-11-13,8,149.13
A001548,ORCL,LOTe5a74e7d3a,2025-01-29,81,217.83
A001837,AMZN,LOTbdc752059e,2024-02-09,28,69.62
A001661,WMT,LOT22f15a6372,2023-10-16,16,213.15
A001650,AVGO,LOTd894f62f2e,2024-08-02,4,325.69
A001905,CRM,LOT3ec67894fa,2024-07-25,9,135.44
A001533,BP,LOTc223271376,2025-07-13,80,124.72
A001549,VZ,LOT879d255469,2025-01-25,32,62.36
A001695,VOO,LOTf95e525947,2025-07-22,5,134.37
A001631,AMD,LOT09449923df,2024-07-14,24,501.19
A001453,SQ,LOT1c1d8f6b62,2025-03-20,54,332.66
A001422,VNQ,LOT78cfd25590,2023-12-06,7,170.94
A001225,IVV,LOT76cf1114f7,2023-12-21,11,312.14
A001675,JPM,LOT103c7cb2ac,2023-12-27,35,425.94
A001040,GLD,LOTe265bdb4d8,2025-08-16,17,78.05
A001776,NVDA,LOTec73fb3a9f,2024-09-30,7,391.99
A001722,VNQ,LOTb8e6ccc960,2024-02-18,11,183.04
A001129,QQQ,LOT69b5f2c886,2025-07-18,43,294.0
A001431,ADBE,LOTcb7cf8cffc,2024-03-07,12,175.2
A001406,MA,LOT4f66393c64,2024-03-07,8,474.55
A001810,AMAT,LOT2cb7bc78f2,2025-01-15,21,510.21
A001594,COST,LOT7a7bda8f16,2025-03-25,11,375.75
A001765,DIS,LOT73211d0b3e,2024-07-10,6,123.73
A001441,UBER,LOTc9671906e0,2024-12-26,7,330.55
A001027,GOOGL,LOTdaf7ba82ea,2025-08-17,37,175.52
A001209,ORCL,LOT4853e8e048,2024-07-26,26,180.9
A001993,GOOGL,LOT3ab7386745,2025-03-30,6,127.37
A001579,KO,LOTd9ad55a316,2025-08-13,14,192.08
A001471,VOO,LOT78b031bb11,2023-10-03,15,224.97
A001506,GOOGL,LOT252e579229,2024-12-02,29,152.23
A001253,MRK,LOT882343203c,2024-08-16,29,19.47
A001820,JPM,LOT387f5ca598,2024-12-04,12,363.08
A001173,META,LOT5e5cbe3603,2025-06-23,52,169.92
A002033,GLD,LOTe996eddafe,2024-07-08,25,64.41
A001041,AAPL,LOTd93ff65730,2024-03-01,34,133.11
A001310,TSLA,LOT19aac40277,2024-01-13,22,346.13
A001801,PG,LOTd1e0a26b1d,2023-12-26,16,436.91
A001639,LULU,LOTfe4d2babe9,2024-10-10,9,111.36
A001870,ORCL,LOT2ccd8b75b4,2025-08-14,36,179.71
A001618,BAC,LOT20f06f51b9,2024-05-25,19,398.12
A001415,TSLA,LOT084f7a13d1,2024-12-10,7,386.64
A001965,NFLX,LOT9b259e7045,2024-11-12,12,330.48
A001879,NVDA,LOT0a44a07f23,2025-01-22,9,320.3
A001832,UBER,LOT3904b1914a,2024-11-25,37,276.05
A001989,PFE,LOT626e1e9cf1,2024-03-09,6,423.96
A002037,JNJ,LOTdeaec3bbd4,2024-08-11,21,324.21
A001035,VZ,LOTcce80a20b8,2024-07-30,53,49.02
A001763,BND,LOTaf0fd94d9e,2024-02-25,7,180.55
A001221,AMD,LOTe07fd9a28f,2025-01-20,16,505.03
A001050,INTC,LOTddc97aec0d,2025-01-12,27,394.42
A001915,ADBE,LOTa6a83cd645,2024-05-06,14,170.25
A001223,QQQ,LOT8e61d6b395,2024-10-23,23,286.67
A001680,V,LOTe9a519ee8d,2023-12-01,32,96.14
A001171,TSLA,LOTc275ecd747,2024-02-10,5,413.43
A001346,UNH,LOTa036560bdd,2024-04-23,8,375.03
A001511,NVDA,LOT0051bde03c,2025-04-15,11,349.53
A001825,IVV,LOT0ca6eeb1b3,2024-05-10,7,478.6
A001476,AMZN,LOTd512e420e4,2024-04-19,129,69.02
A001516,AVGO,LOT3b25d95bcd,2024-10-23,55,375.71
A001691,LLY,LOT77010b80f1,2025-04-05,8,165.52
A001074,PEP,LOT704a71e86d,2023-10-02,30,223.07
A001832,AMAT,LOTcb7449d2e2,2025-09-01,15,537.31
A001549,EFA,LOT890d938aad,2025-02-04,18,269.99
A002000,SHOP,LOT920a113a2d,2024-04-13,32,30.54
A001641,QQQ,LOT7a954020a6,2025-01-08,48,355.71
A001659,NKE,LOTd2a2f40079,2024-04-30,12,257.8
A001166,BP,LOTfcca07073a,2025-05-22,18,166.41
A001871,EFA,LOTe8a1fa34aa,2025-06-19,46,335.08
A001769,JPM,LOTe3d10f296b,2025-08-24,15,251.3
A001331,ABNB,LOT1c1834afc9,2025-05-05,75,72.65
A001340,PG,LOTa56541b528,2024-06-15,12,439.08
A001232,GOOGL,LOTf7b6adf927,2024-06-29,55,105.55
A002014,MA,LOT70458cc3f1,2023-12-05,12,451.16
A001997,JPM,LOTd4a2a05aed,2024-02-24,8,357.05
A001856,INTC,LOT0a47fb8014,2025-08-28,7,407.77
A001607,BRK.B,LOTc7d02412a8,2024-06-18,9,299.11
A001602,GLD,LOTfce153d4a4,2023-10-15,78,51.93
A001555,ABNB,LOT8d84d8187d,2024-10-11,4,56.65
A001761,SQ,LOTd3ee68a001,2023-11-11,13,318.65
A001339,V,LOTac7e947c41,2024-11-13,6,84.23
A001418,COST,LOT71c4d7e524,2023-12-18,16,348.67
A001760,ABNB,LOT11f046ef53,2023-12-27,60,76.2
A001514,T,LOTa7998cc3e4,2024-05-21,28,332.24
A001431,SHEL,LOT943c4cb30c,2024-10-03,8,459.74
A001277,MA,LOTeeb35d62d4,2024-03-19,76,532.36
A001970,AAPL,LOT458a603f4f,2024-10-16,33,126.36
A001852,HD,LOT875a91a529,2025-04-06,26,304.37
A001963,META,LOT14c108a332,2025-09-01,24,170.49
A001638,EFA,LOT0bbb9b0827,2025-02-26,26,296.24
A001408,EFA,LOT01171d9ccf,2025-06-02,6,314.88
A001939,DIS,LOT2b26781f36,2025-06-02,18,143.29
A001125,IVV,LOT9fc7a0d5a8,2024-05-15,24,443.63
A001320,META,LOT435659bd82,2024-09-13,17,143.44
A001462,CSCO,LOT34254e9b3b,2023-12-03,39,186.61
A001028,SHEL,LOT6031eb3a84,2025-02-21,50,449.08
A001562,PFE,LOT0a10489b40,2024-06-27,16,615.62
A001626,ADBE,LOTe5d65c37ff,2023-12-07,45,161.27
A001825,SHEL,LOT946735578f,2024-12-20,37,385.43
A001414,META,LOT529941e856,2024-01-09,11,136.84
A001312,TSLA,LOTdbefc961de,2025-01-28,19,333.13
A001573,HD,LOT68a9a7cb08,2024-12-11,6,352.83
A001209,JPM,LOT938211dbd6,2024-03-21,14,507.67
A001784,DIS,LOT0980003572,2024-01-26,34,126.72
A001567,COST,LOTd7117eb566,2023-12-16,29,415.47
A001969,UNH,LOTc1b0db91f6,2025-03-18,35,381.76
A001005,LULU,LOT44f5afa00e,2025-01-12,26,89.78
A001443,NVDA,LOT83973ea977,2023-12-17,51,300.38
A001300,V,LOT4b9c4b2414,2025-03-22,3,81.71
A001973,AMAT,LOTd1ffc749a1,2025-09-06,68,545.36
A001662,META,LOT5744deed47,2025-07-15,51,150.71
A001280,ORCL,LOTb0d9d40763,2024-06-13,22,161.97
A001871,IWM,LOTd6b14ae0b5,2024-05-11,12,293.04
A001669,KO,LOT5c630a1045,2024-04-12,20,178.58
A001240,JNJ,LOT06f89d7c1f,2024-02-11,25,303.5
A001805,NFLX,LOT1c1c2d3277,2024-08-08,27,375.51
A001971,CSCO,LOTf49a29bbeb,2024-10-22,101,198.31
A001649,ABNB,LOT405466bb52,2025-06-18,53,81.46
A001438,MA,LOT40f464ffed,2023-11-28,53,564.6
A001568,EEM,LOTf0306c1cfa,2025-04-13,67,131.42
A001895,UBER,LOT6c99f6a39c,2024-06-11,21,306.04
A002003,EFA,LOT8ad32554a7,2024-12-24,24,467.88
A001246,UBER,LOTc4ca1bd9ea,2024-06-18,35,353.48
A001713,HD,LOT4d21b21476,2025-08-12,11,317.52
A001748,TXN,LOTc59ee7f81e,2024-05-17,49,94.43
A001708,GLD,LOTdd59eac98c,2024-06-29,68,69.98
A001437,IVV,LOT5797251401,2024-02-11,7,552.01
A001391,NFLX,LOTc731cc0161,2024-08-19,6,238.02
A001366,SHEL,LOT340b4d3087,2025-08-27,33,462.45
A001401,AMD,LOT4ebf10e1d7,2024-09-02,15,425.32
A001399,AAPL,LOT94403d6fef,2024-01-15,17,179.85
A001635,DIS,LOT99a9dd6807,2025-06-02,22,106.32
A001755,BP,LOT30de1de812,2024-12-21,7,153.19
A002029,BP,LOT33b6e97e1d,2025-08-24,9,172.86
A001559,GOOGL,LOT11df10889c,2023-11-14,50,125.18
A001563,QQQ,LOT65b01ef011,2024-05-04,42,417.46
A001815,GOOGL,LOT087b49b64f,2023-09-25,11,144.38
A001518,BAC,LOTe193c512ac,2023-12-06,20,387.47
A001117,SQ,LOTd9a47b5aba,2025-08-06,20,290.15
A001964,SPY,LOT97e627c13e,2023-11-29,12,256.87
A001930,VZ,LOTb14139dba0,2025-03-13,13,67.69
A001969,SLV,LOT991a484457,2023-11-13,3,95.76
A001212,GOOGL,LOTfbca71f7b6,2024-08-24,18,119.82
A001059,IVV,LOTd5764e04d1,2025-04-03,34,471.05
A001362,AMAT,LOTad3415d810,2025-04-25,17,491.04
A001169,AVGO,LOTec574bf462,2025-05-07,19,327.16
A001114,AMD,LOTf5b60d5caf,2023-11-24,33,393.87
A001127,PEP,LOT504d3209da,2025-05-30,21,232.24
A001568,TXN,LOT4cba4d23e8,2025-02-20,14,98.48
A001034,DIS,LOTfabcc382d6,2023-10-19,12,89.38
A001648,LIN,LOTa105d9ad52,2025-03-17,85,392.35
A001750,ABNB,LOT163df3f944,2025-08-23,23,65.14
A001825,AVGO,LOT6fd940b2f8,2023-10-24,18,360.8
A001125,META,LOT42de184607,2025-02-21,74,106.32
A002027,V,LOTf587fd34ed,2024-12-07,6,66.84
A001171,HD,LOTd9d91b3c2f,2024-06-09,37,297.72
A001091,BAC,LOT4b51041486,2023-12-23,30,464.2
A001406,EFA,LOTec218bf64b,2024-04-07,44,405.4
A001838,HD,LOT43c201d11c,2023-11-26,23,378.18
A001006,KO,LOT379607a340,2024-11-30,8,121.27
A001718,BRK.B,LOTd2e838e047,2024-09-22,28,216.75
A001954,SQ,LOT2b9bf77e03,2023-09-24,10,299.9
A001176,SQ,LOTcafca39f52,2024-05-20,4,278.21
A001180,BRK.B,LOT15508e84b4,2025-06-06,60,245.74
A001373,GLD,LOTf5e4036ff3,2025-06-10,40,59.02
A001380,PEP,LOT78a1a7bde7,2024-01-10,32,274.33
A001041,VNQ,LOTf05fb3bfc3,2025-03-17,44,190.06
A001021,UNH,LOT0fd5ff7cd0,2023-11-23,2,421.62
A001767,NKE,LOT3c1abd9c05,2025-06-15,16,210.12
A001505,KO,LOT79fe3cd60b,2023-10-10,33,183.23
A001391,SLV,LOTbca93c007f,2025-04-24,29,100.83
A001635,AMZN,LOTe146754da3,2024-08-14,6,85.61
A001587,HD,LOTfdd8b62895,2024-11-25,8,304.07
A001287,SQ,LOTac98dc9180,2024-10-18,40,375.71
A001847,XOM,LOT359ee02169,2025-02-26,24,256.07
A001558,ASML,LOTd5b3c34ed5,2025-02-14,30,429.59
A001362,PFE,LOT200d6cf070,2024-12-15,8,502.45
A001900,WMT,LOT49252a2fda,2025-06-04,33,322.95
A002003,CSCO,LOT8bc5729019,2024-01-23,10,222.38
A001744,CSCO,LOT2395c9ee67,2023-11-19,21,175.22
A001920,LLY,LOT88bccfd9a4,2023-11-30,13,188.84
A001349,GOOGL,LOT179bb91f38,2024-01-16,29,123.96
A001789,V,LOT719fdd1f9a,2024-03-05,17,114.02
A001431,EFA,LOTef7c7ff255,2024-06-19,19,322.44
A001710,QQQ,LOTcae66e3a36,2023-10-09,106,353.13
A001591,UNH,LOT04b05b3a95,2024-09-21,10,445.37
A002031,UBER,LOTbbcb24629f,2024-12-05,8,300.62
A001185,ORCL,LOTe541cf4777,2025-02-03,13,154.9
A001528,UNH,LOT0a147730eb,2024-05-16,10,320.97
A001534,GOOGL,LOTdc7530bec4,2025-05-11,21,111.59
A001381,T,LOT534cf7dbf7,2025-04-16,6,260.45
A001956,PYPL,LOT1c060ad0f5,2024-10-11,16,386.82
A001762,SQ,LOT68f2a8057e,2024-08-16,16,414.31
A001069,PEP,LOT4ff86f2b5e,2025-05-22,20,218.33
A001734,AMAT,LOTf2a1267762,2025-08-29,27,508.13
A001325,AVGO,LOT42dc13d0ee,2024-05-08,43,397.71
A001685,DIS,LOT49b7ade9ce,2023-11-13,28,132.58
A001205,HD,LOTa7d8281e4d,2024-09-05,47,310.36
A001627,MA,LOT57b11acf0c,2024-05-16,6,325.84
A001381,BND,LOTe2073ed997,2025-08-15,30,263.3
A001899,COST,LOT0c129913d8,2023-12-15,6,427.05
A001934,PYPL,LOT310c287bed,2024-01-26,14,341.1
A001890,GLD,LOT98e12020a9,2024-07-25,4,58.65
A001969,LLY,LOTc11f782323,2024-12-31,26,222.79
A001517,GLD,LOT1bebecb000,2024-08-20,6,58.13
A001691,T,LOT07d492cbac,2023-10-13,73,279.58
A001821,KO,LOTb8c55857be,2025-07-27,38,181.3
A001479,BND,LOTf6e05f366e,2024-04-05,38,224.27
A001220,AVGO,LOTff84aae754,2024-06-27,9,295.1
A001551,SQ,LOTb9360187ea,2024-07-23,19,341.22
A001058,MA,LOT257df5ab3e,2024-03-31,27,545.48
A001340,SHEL,LOT2834de6cf9,2024-11-03,10,470.36
A001406,SQ,LOTb9cf0463b2,2025-04-17,22,359.32
A001266,IWM,LOT5e382579a1,2024-09-30,19,290.83
A001110,NVDA,LOTbb7546cbe6,2024-10-25,24,342.07
A001289,COST,LOT75119fa0f9,2024-09-17,63,289.3
A001939,INTC,LOT965ab23ae0,2025-03-21,11,367.86
A001943,AAPL,LOT4567d1077d,2023-11-02,42,159.17
A001302,PG,LOT3de3b3a78a,2025-03-14,19,363.75
A001617,KO,LOTde79e2a96c,2025-06-16,34,177.87
A001378,JNJ,LOT1bebea9402,2025-02-10,39,372.26
A001894,NVDA,LOTe3055becac,2024-12-30,95,384.97
A001315,TLT,LOT7f2b4bf24f,2024-02-16,29,620.86
A001766,AAPL,LOT26826aa6d9,2024-05-06,49,174.03
A001326,CSCO,LOT91b0807fd8,2025-05-27,15,262.04
A001964,UBER,LOTf61a46aa77,2023-10-04,14,369.22
A001807,EFA,LOT2f4cf9bdbd,2025-02-01,5,347.34
A001967,IWM,LOT4587918d35,2024-08-17,63,246.23
A001949,EEM,LOT74dd439e8e,2025-01-01,37,108.59
A001196,NFLX,LOT1299e15126,2025-04-28,55,276.47
A001651,BND,LOTeed0a386f8,2025-04-23,15,309.29
A001818,VNQ,LOTbe21ba021b,2024-10-07,14,194.69
A001579,MRK,LOT3390cde594,2023-10-17,35,27.11
A001869,SPY,LOT527243da48,2024-07-30,44,262.27
A001146,CSCO,LOTea02dba330,2024-04-24,51,229.92
A001055,XOM,LOT4bacac7fc6,2023-12-23,24,283.54
A001364,VNQ,LOT0cba7a3c83,2025-01-09,26,167.34
A001755,ADBE,LOT63605f962f,2024-09-23,76,166.99
A002026,MRK,LOTdabf1bf1ac,2025-09-05,8,17.53
A001815,BP,LOT8887296565,2025-06-19,18,150.44
A001471,JPM,LOTc1059a3e49,2024-04-13,46,359.3
A001384,GOOGL,LOT3989c294d3,2025-02-02,7,137.25
A001618,CRM,LOT76b57d308a,2025-06-03,5,135.34
A001695,NFLX,LOT246dcdbe0f,2023-11-07,20,297.37
A001368,CRM,LOT9f441f83f9,2025-04-05,7,120.5
A001583,KO,LOT8669752f6c,2024-08-06,17,146.7
A001984,GOOGL,LOT3845425c41,2024-12-13,26,147.97
A001863,HD,LOT6973bd1b52,2025-03-23,21,294.4
A001815,TLT,LOTcee4d6a5d6,2024-03-26,16,596.05
A001217,NKE,LOT6e3c7de10f,2025-06-14,31,240.53
A001709,TLT,LOT19e5afc16a,2025-05-26,34,327.24
A001828,COST,LOT9f62f76dfe,2025-08-25,150,349.28
A001329,PEP,LOTacb449a806,2025-04-28,25,193.81
A002038,NFLX,LOT7906202977,2023-10-05,8,362.67
A001931,AAPL,LOT984cdaceb3,2024-04-27,18,175.99
A001822,CRM,LOTf92224e38a,2025-07-13,25,146.31
A001620,CRM,LOT151161570f,2024-12-16,30,151.78
A001237,SPY,LOT24455c7fa4,2024-06-02,4,235.34
A002028,ADBE,LOT88808dfed1,2024-05-10,9,192.06
A001686,TXN,LOT82bef3aefb,2024-03-08,36,117.97
A001747,BRK.B,LOTad1b9df513,2025-03-07,9,179.38
A001868,SHOP,LOT6527aa7b30,2024-08-10,5,31.13
A001163,V,LOT276c6f7355,2025-08-30,5,98.01
A001690,SHEL,LOT700ed8e788,2024-01-11,11,372.65
A001528,PG,LOT85e9a36aff,2024-03-28,15,312.3
A001931,CRM,LOT0bee43904f,2025-07-19,41,111.43
A001951,PFE,LOT7b5b1b51f3,2025-07-28,16,502.75
A001248,AMAT,LOT6dcb030d9b,2024-04-23,4,386.1
A001942,ADBE,LOT0754bdaea8,2025-07-17,13,164.5
A001756,WMT,LOT241135d7a0,2024-06-28,31,232.22
A001691,TLT,LOT11e5d334cf,2024-11-07,28,513.53
A001048,SHOP,LOTaf3258dd9d,2024-12-07,30,23.53
A001366,PFE,LOTd51928c99d,2024-09-06,13,426.54
A001854,MSFT,LOTbd08d36380,2024-06-06,23,195.05
A001664,KO,LOT1dfa162fc4,2023-11-25,16,167.63
A001072,SPY,LOT29d52e52c7,2025-05-15,19,357.47
A001731,GLD,LOTff60e91c6a,2025-07-31,21,51.76
A001811,JNJ,LOT901c1287bb,2025-03-11,43,238.01
A001172,SHOP,LOT787441f60f,2025-06-02,24,29.69
A001258,GLD,LOT0cda62c68a,2025-04-11,71,64.49
A002010,CRM,LOT0d7c09c06a,2024-11-29,66,134.61
A001707,NKE,LOTc767267448,2023-10-02,27,223.89
A001499,BP,LOTf8eff3c7e0,2024-03-19,14,177.07
A001938,GOOGL,LOT9d00c07623,2025-06-20,52,100.93
A001668,ADBE,LOT6de4d36418,2025-07-29,105,177.17
A001300,SPY,LOTadba9cd872,2023-11-23,15,285.56
A001207,NFLX,LOT9f9a50eb58,2024-03-31,12,349.01
A001161,DIS,LOT514b37997b,2023-11-24,34,121.17
A001618,CRM,LOTe0fe293348,2024-07-23,9,134.76
A001045,HD,LOTddbd625bfb,2024-12-17,23,377.84
A001162,LLY,LOT9babfdfe15,2024-06-20,12,166.28
A001238,LULU,LOT74225974ee,2025-02-22,55,116.69
A001534,KO,LOT7e52f14f00,2023-12-16,20,214.88
A001499,EFA,LOT3919a755fb,2025-07-18,20,294.42
A001766,SQ,LOTc37f16f130,2024-05-10,12,278.31
A001440,BND,LOT40b1a7c2a6,2024-06-16,14,241.69
A001562,SLV,LOT586a9188d0,2023-10-02,109,99.46
A001380,BAC,LOTa0943b5184,2024-04-11,8,550.83
A001093,SPY,LOTf261d8d25f,2024-07-25,5,277.66
A001371,TLT,LOT80fc78c45a,2024-11-19,19,461.2
A001558,AAPL,LOT1279707562,2024-07-17,10,144.21
A001424,MSFT,LOTa538295eb3,2024-07-09,32,238.38
A001265,BAC,LOTc8dfa66fd3,2024-12-07,11,453.91
A001947,SPY,LOT653746381d,2023-11-26,8,270.16
A001651,TSLA,LOTa58de0dd7c,2025-01-23,12,460.06
A001460,MSFT,LOT50f2c183a1,2024-10-09,18,165.79
A001452,META,LOT6398ff832a,2023-12-20,21,146.29
A001589,GLD,LOT7fd4b0cc47,2023-12-23,12,70.13
A001943,PYPL,LOTac9a75c939,2024-07-03,18,409.68
A001673,SHOP,LOT19a8e41832,2024-08-04,82,37.99
A001974,SHEL,LOTe223806b78,2024-02-13,7,448.11
A001025,DIS,LOT849f21f2bd,2024-09-23,17,124.72
A001654,CSCO,LOT613767e88d,2024-06-08,50,245.6
A001310,NKE,LOT4b4e329911,2024-04-14,18,284.34
A001431,SHOP,LOT3cb64b7f8e,2023-09-23,13,30.68
A001348,TLT,LOTe905f8e606,2024-08-03,35,544.54
A001523,INTC,LOT129b5db662,2025-08-04,5,356.48
A001160,VOO,LOT7ae2f7d726,2024-04-26,10,165.92
A001707,NVDA,LOT67e673e9fc,2025-02-06,35,352.67
A001756,KO,LOT9f277a7115,2024-11-12,40,230.15
A001645,AMD,LOT01176e8447,2023-10-17,20,497.49
A001957,MSFT,LOT230eacf27f,2025-03-31,57,174.17
A001341,IVV,LOT29899a2e7c,2024-09-11,29,453.46
A001883,AVGO,LOT50780583f6,2025-08-14,6,444.35
A001581,UBER,LOT6450cd437c,2024-04-22,56,396.1
A001480,NFLX,LOT4cd1e7138f,2024-03-05,11,417.19
A001269,NFLX,LOT22dd4ffaa4,2023-12-25,44,347.01
A001252,TSLA,LOT70a93b312d,2024-07-28,42,485.59
A001447,UNH,LOT1d049e5509,2025-05-16,16,411.86
A001592,HD,LOT725d6b09a0,2025-03-28,34,337.73
A001821,UBER,LOTf9dd0013f9,2024-07-15,11,358.34
A001720,BND,LOT21507a01a3,2025-01-27,43,255.13
A001856,LIN,LOT082f5edf67,2024-01-02,49,340.02
A001571,PEP,LOT74a32e364e,2024-08-31,19,166.29
A001216,IWM,LOT5f3027477d,2023-10-04,28,202.29
A001650,ORCL,LOT76dba32a62,2024-03-07,21,187.49
A001803,XOM,LOT5a14d5644a,2024-07-20,20,181.35
A002013,BND,LOTd6d4fdd5b7,2024-05-19,39,316.05
A001586,MRK,LOT6fd8cd699c,2024-06-03,103,22.96
A001321,SHEL,LOT5d503cc34c,2025-03-09,16,329.64
A001819,PFE,LOT9c2eb40bdb,2025-09-03,29,536.84
A001684,BND,LOT4268476f7b,2024-05-19,18,288.95
A001352,TLT,LOT7b444bec86,2025-05-29,2,416.9
A001785,PYPL,LOTe9c92a7664,2023-11-08,31,298.72
A001856,AVGO,LOTd0f3d4f77a,2024-07-13,10,347.03
A001386,VOO,LOT18cb6fa222,2025-08-08,31,175.55
A001459,JPM,LOT33665bc380,2023-12-22,12,361.47
A002030,NVDA,LOT590312650c,2024-01-02,8,343.34
A001837,MSFT,LOTc063093fd8,2024-10-09,29,229.31
A001511,MA,LOT540af48f2b,2024-02-02,79,470.69
A001966,TLT,LOTc3b2321835,2025-06-05,8,527.62
A001758,MSFT,LOT88b36ce9e7,2023-12-31,6,199.51
A001797,UBER,LOTcf521b66b0,2024-04-01,21,388.25
A001395,TXN,LOT2dd0e1c0ae,2025-03-25,36,104.24
A001937,ADBE,LOTab7ecf91ae,2025-01-04,20,188.9
A001358,T,LOTcbfafcb30c,2025-02-14,8,286.09
A001660,JPM,LOT2b0fcde3f7,2024-11-10,29,282.23
A001132,LIN,LOT4556ca674f,2025-08-06,25,413.82
