client_id,churned,logins_30d,cash_outflows_30d,svc_tickets_90d,meeting_gap_days,response_latency_hours,nps_last,portfolio_drawdown_30d
C_6998dd31,1,11,169.48,0,81.2,12.3,39.0,-4.9
C_212b2bf6,1,8,18500.44,2,96.8,0.5,43.0,-13.8
C_d659fb17,1,12,8557.35,1,48.0,11.9,46.0,-1.3
C_38fc5cb2,1,13,8243.21,1,29.9,7.2,68.0,0.5
C_de98e8a9,0,9,7563.65,0,91.1,15.4,37.0,-5.0
C_e8152591,1,13,4245.55,1,120.2,30.4,50.0,11.9
C_70f1a30e,1,14,18567.33,0,65.2,0.5,84.0,-5.9
C_da7caa93,0,10,8354.31,2,29.1,23.0,-4.0,-6.8
C_19c13fab,1,2,10062.12,0,59.8,21.0,32.0,-0.3
C_da885797,1,5,7358.65,3,30.8,18.5,55.0,-1.6
C_c5682769,0,10,10457.51,1,85.1,14.6,0.0,-12.4
C_e8f0f77c,1,8,2506.51,1,58.2,32.7,11.0,1.8
C_cc767c8f,1,8,4259.48,0,27.5,24.9,11.0,-5.7
C_5437b09c,1,10,1676.35,1,67.0,6.2,45.0,4.4
C_8731bac1,1,11,3854.26,1,37.1,12.5,48.0,-0.6
C_042ce987,1,5,3972.49,0,14.0,1.1,13.0,-4.4
C_5f0f7aeb,0,11,5423.83,0,86.6,25.9,46.0,4.6
C_dcbac868,1,8,2292.66,1,70.5,12.5,19.0,-6.3
C_a410d34d,1,10,7338.49,0,43.6,0.5,66.0,-11.0
C_52494346,0,10,16731.83,1,104.5,0.5,48.0,-11.2
C_abc0a501,1,12,4093.47,2,33.9,6.4,53.0,-1.5
C_663b4405,0,8,10714.23,3,44.8,3.6,75.0,7.9
C_4c5d1d0c,1,11,3306.29,0,73.1,7.6,52.0,-3.9
C_284263d1,0,10,13353.76,0,90.7,9.9,21.0,1.6
C_c3e19223,1,13,4398.42,3,73.7,25.0,38.0,-1.1
C_5008f410,1,10,15705.31,0,40.3,26.2,2.0,-5.5
C_a0e67eea,1,14,8170.59,0,51.7,34.3,7.0,-12.9
C_bb79feb4,1,12,7867.89,0,37.4,29.1,50.0,-2.0
C_63d43604,0,9,5767.08,1,48.4,18.3,77.0,1.8
C_e96bdee2,0,7,7079.01,0,51.0,0.5,62.0,-0.3
C_11ccea2d,0,4,12562.49,1,74.6,20.0,44.0,-5.0
C_319cbb98,0,11,17737.46,1,35.8,0.5,-3.0,-6.2
C_f120b157,1,12,11354.08,1,93.4,15.3,38.0,-6.8
C_a80394fe,0,9,8083.36,0,59.1,0.5,10.0,-7.0
C_209f86e2,0,12,9733.32,2,30.1,31.4,45.0,-2.7
C_6ccde37b,1,8,3823.95,2,73.6,15.8,2.0,-3.9
C_3f41a60e,0,9,5240.14,1,55.8,9.9,39.0,0.0
C_201ef4b2,1,7,5290.47,0,43.9,7.5,22.0,-8.8
C_95c97142,0,12,7557.03,0,109.6,11.6,37.0,-3.2
C_c50ba3c5,0,20,3425.6,0,49.1,4.7,22.0,-3.2
C_5f0a9823,1,12,14286.35,0,44.1,8.7,-4.0,-6.1
C_58eecb8a,0,4,12037.88,0,93.6,0.5,61.0,-1.2
C_e45a1f18,1,10,4602.33,0,77.6,2.8,28.0,-8.4
C_2d0a7ceb,1,12,14560.83,1,86.4,0.5,24.0,4.2
C_9f41c1e4,0,7,2841.8,1,40.3,17.2,32.0,-0.5
C_6a594088,0,5,449.44,1,67.7,12.3,19.0,0.3
C_84d4e154,0,12,12554.94,0,11.5,20.7,19.0,-3.4
C_128e54b9,0,14,4642.62,1,5.0,7.8,71.0,-5.0
C_dae27e43,0,6,18294.3,0,39.3,13.1,37.0,-7.3
C_24c6acc2,0,8,970.22,0,61.7,0.5,24.0,-8.0
C_c69fc8e9,1,9,7121.6,1,144.0,21.1,-7.0,-12.2
C_d0d999d8,1,9,3036.93,0,103.7,24.7,22.0,-2.4
C_9af178af,1,14,10524.56,1,21.7,18.5,11.0,1.2
C_019cb704,0,13,1490.0,1,90.6,3.2,24.0,-10.3
C_1b3458f3,0,9,4310.7,0,12.9,17.5,73.0,4.9
C_67c0317b,0,9,6602.49,0,113.7,13.8,71.0,-12.4
C_3b29af5c,0,6,5245.81,1,42.3,0.5,28.0,2.1
C_24e3c6bd,1,9,7146.85,2,39.9,24.4,18.0,-8.1
C_39440cdc,0,13,2615.64,0,95.7,1.3,49.0,3.5
C_6eaf7b0a,0,10,8461.27,0,40.4,17.8,63.0,1.6
C_5693a447,0,7,4686.8,0,121.2,12.3,28.0,12.9
C_4aa6667f,1,7,14087.14,0,40.0,25.5,86.0,-6.7
C_417688b2,1,3,3718.76,2,91.1,3.4,21.0,-16.4
C_e355ec44,1,7,10344.66,0,64.1,6.9,26.0,-14.3
C_9c5cb198,1,5,11719.13,2,83.8,18.9,31.0,-4.2
C_1b3fc90c,0,11,3102.11,0,24.7,6.0,27.0,-2.0
C_2b3b05dd,1,10,11175.8,0,5.0,26.2,6.0,-7.3
C_0596612f,1,8,4975.47,1,27.1,4.4,54.0,-0.8
C_e50a2e5e,1,8,4590.96,1,45.9,17.9,28.0,2.4
C_0001d958,0,10,18747.99,1,53.0,12.0,89.0,0.5
C_baee916c,0,10,12782.97,0,43.1,5.4,54.0,-3.2
C_07abb701,1,12,19515.65,0,5.0,25.2,43.0,-8.1
C_769c3d99,0,10,2408.5,1,37.6,1.5,83.0,2.0
C_65342e4e,0,12,5717.0,1,61.4,17.3,53.0,5.3
C_bc9e2ea0,1,12,8691.48,0,51.5,0.5,52.0,-6.6
C_700f4344,1,10,4914.63,1,46.9,15.2,18.0,-10.0
C_5c12ad60,1,15,222.95,0,43.9,24.2,29.0,3.9
C_0c18b3d3,0,9,1272.59,0,62.0,10.5,60.0,-1.1
C_7ba78149,1,17,6497.04,1,23.3,14.1,55.0,-1.2
C_271e8c0e,1,10,2468.02,0,51.4,29.1,20.0,7.3
C_a16a1615,0,9,2664.04,0,45.7,22.6,93.0,-13.8
C_6e92830a,0,15,7755.0,0,16.3,0.5,30.0,-4.3
C_b1105d4b,0,10,4333.88,1,53.6,6.6,64.0,-0.7
C_722b300e,1,8,11560.44,0,5.0,9.1,42.0,9.1
C_07f2036f,0,8,2025.62,1,36.2,15.1,46.0,-3.3
C_dcc7fbb4,1,8,931.21,1,71.8,11.4,27.0,-5.9
C_e6840970,1,9,7964.87,2,74.4,6.8,40.0,-1.7
C_50510565,1,9,684.17,3,60.5,6.1,-4.0,1.4
C_38f73a0e,0,13,393.11,0,67.9,0.5,63.0,4.2
C_007b1ff0,0,10,670.82,2,81.7,1.9,54.0,5.8
C_d3f1bb78,0,15,3532.09,0,63.7,20.4,82.0,-14.5
C_5fd287a8,1,10,17407.06,1,101.2,1.5,37.0,-7.6
C_58ee45dc,0,8,4637.52,0,5.0,4.0,10.0,2.2
C_65dc1def,0,9,14068.55,1,88.9,0.5,72.0,-1.4
C_72eec96e,1,5,10164.51,0,5.0,15.8,28.0,-0.4
C_a03f7fcc,1,10,15968.85,1,38.1,21.6,-55.0,-6.8
C_26b7ee47,1,10,26956.8,4,85.6,23.6,48.0,-1.6
C_164767b4,1,6,15020.17,1,81.7,8.1,58.0,-4.4
C_003057c8,0,11,11479.67,0,26.1,11.4,65.0,-0.2
C_27d7c13d,0,11,4187.47,0,58.3,12.3,12.0,0.1
C_fb5104e2,0,7,3303.56,1,39.2,7.8,48.0,-1.1
C_f067f133,1,13,7521.33,2,89.7,15.3,49.0,-1.3
C_afd9ae00,1,9,6886.53,1,57.3,23.3,50.0,-4.0
C_0927709a,1,5,9308.07,0,37.3,22.0,20.0,6.5
C_dea13de0,0,12,9944.45,1,73.4,10.3,44.0,3.7
C_a10f8809,1,11,13065.63,4,80.3,6.7,63.0,-2.7
C_e446f734,1,15,2748.1,0,53.2,0.5,-12.0,2.2
C_af2a8a52,0,14,5886.18,1,82.9,0.5,35.0,9.2
C_8ef9b7a8,1,9,238.61,0,114.7,17.4,60.0,-8.4
C_6d884b89,0,12,8289.68,0,5.0,12.0,75.0,-7.2
C_d60f99e6,1,8,13642.87,1,102.2,12.1,74.0,-2.5
C_45ee68f3,1,9,14349.91,0,110.1,36.5,59.0,-1.1
C_d4e6ecb9,0,11,2539.59,0,75.7,27.9,82.0,-6.2
C_c7b1e598,0,6,9633.51,1,49.1,12.4,59.0,1.2
C_c6f86171,1,9,2263.76,0,5.4,14.1,-23.0,-3.5
C_57589fda,0,8,7019.43,1,61.5,0.9,24.0,3.6
C_84eeca10,0,5,10313.97,0,45.9,18.5,71.0,-7.0
C_d8eb4c72,0,13,8885.59,0,11.3,14.3,22.0,-8.2
C_b6e9d615,0,13,14386.79,3,37.0,3.2,67.0,-4.2
C_dec5688f,1,9,8632.16,0,58.6,14.5,54.0,-3.9
C_e0dd2ae4,0,12,5196.59,0,69.4,22.4,82.0,-8.4
C_63672644,1,12,329.93,0,24.1,32.7,24.0,-2.4
C_f7937895,1,5,1650.46,1,5.0,0.5,-11.0,-6.9
C_ebfdc25d,1,12,10670.36,1,51.1,0.6,30.0,8.4
C_3a34cff2,0,10,5512.79,0,27.9,11.0,-1.0,-3.4
C_9f34ffae,1,11,12740.65,0,44.7,14.3,23.0,-0.8
C_f9691036,1,12,3031.99,1,5.0,28.8,-35.0,-10.5
C_c9766215,0,13,730.24,1,48.8,24.3,35.0,0.3
C_a9d2e70e,1,11,2691.07,1,73.0,0.5,46.0,-7.8
C_de32f2c2,1,13,9720.57,0,44.5,7.8,47.0,2.5
C_e9b3a8f5,1,12,4897.51,0,63.6,0.5,60.0,-12.2
C_e3d57426,0,13,16121.36,0,49.7,0.5,43.0,-3.2
C_b9a22c7a,0,9,3841.53,0,5.0,17.8,19.0,3.2
C_cf5c1839,1,13,952.85,1,62.8,13.4,66.0,-1.9
C_e9577aff,0,12,4354.45,0,32.5,28.6,53.0,-3.8
C_4a88a2a9,0,9,263.0,1,13.6,0.5,33.0,5.0
C_a4a56751,0,4,5042.83,0,83.7,11.7,32.0,-7.9
C_319bc41b,1,8,7236.51,1,69.4,6.6,19.0,-10.0
C_b776442d,1,6,8391.39,0,38.6,27.7,67.0,-9.3
C_2b439138,1,12,15543.17,1,54.6,3.0,36.0,-9.0
C_9a113051,1,12,4124.31,0,65.6,14.2,57.0,-0.5
C_0a84b52d,1,6,7364.32,1,5.0,0.5,-15.0,-4.8
C_df7d740b,0,5,471.4,0,20.1,26.5,39.0,2.9
C_8b32822b,1,8,8010.09,2,21.8,30.4,42.0,-0.2
C_4d9085fd,1,8,8019.33,1,77.4,5.0,6.0,-0.8
C_96314473,1,9,1908.44,1,114.8,3.8,16.0,-13.4
C_7d38488d,0,11,1308.07,0,80.7,14.6,54.0,0.4
C_152000db,0,8,8581.5,0,64.1,3.8,50.0,4.5
C_7738c633,0,9,5163.83,0,24.0,23.5,42.0,-2.4
C_98091cac,1,11,3462.65,0,85.9,16.6,68.0,-8.8
C_b8288d7e,1,8,9605.91,1,47.3,24.7,49.0,-12.3
C_2862a3d2,0,7,10122.03,0,24.6,1.2,70.0,3.0
C_e0c1b1c3,1,4,1292.59,1,85.3,0.5,12.0,-2.4
C_3bd0a3f0,0,11,964.37,3,106.5,15.7,41.0,-11.2
C_09fbe277,1,3,3833.43,3,85.9,28.9,37.0,-0.7
C_53b8e145,1,13,5234.18,1,143.2,2.6,5.0,-3.1
C_bf6249ca,0,7,4962.12,3,33.5,16.6,79.0,6.5
C_43aa6678,1,10,5696.0,0,43.6,5.4,24.0,-7.8
C_6725a2ad,1,4,13517.86,0,29.2,22.6,45.0,-0.8
C_e17efe1f,0,13,2525.78,2,29.0,3.2,23.0,4.1
C_14586ad2,1,12,1246.57,1,108.9,14.8,63.0,-0.2
C_8ebd7347,1,15,18984.91,0,21.2,23.2,29.0,-3.9
C_9d1a907d,1,7,15567.91,0,40.8,0.5,28.0,-5.0
C_5abc5731,1,9,352.19,2,104.1,18.0,36.0,-4.9
C_02b8f7d2,1,6,5973.09,1,73.5,8.4,37.0,-6.0
C_9070562e,0,8,7300.75,0,24.4,20.5,21.0,-7.2
C_5940695b,1,13,6425.62,2,57.2,15.7,16.0,3.8
C_c526a09b,1,10,17702.71,1,5.0,7.8,22.0,3.3
C_7e13b9a4,1,8,5610.61,1,53.0,11.1,31.0,1.4
C_7b27a6b8,1,12,6660.64,0,62.7,0.5,42.0,-1.7
C_bd88e80d,1,8,9820.64,3,64.9,20.7,25.0,-1.9
C_f9ac27d6,1,6,13329.44,2,125.7,31.0,7.0,-12.4
C_ff6a6db8,0,13,11558.29,0,86.0,6.6,5.0,1.2
C_82439d7a,0,7,8766.59,1,19.0,11.6,12.0,-2.9
C_16205564,0,12,5910.9,0,63.8,27.7,43.0,-10.2
C_b2ebfb28,0,8,1583.04,1,57.7,0.5,57.0,3.3
C_a99b29d6,0,9,10735.95,0,125.3,17.0,7.0,-4.0
C_dfedf820,0,12,6752.79,1,44.6,28.7,46.0,1.5
C_6263c834,0,7,10782.9,0,64.6,5.7,44.0,-0.4
C_f0b7d25b,0,6,18210.16,1,69.3,6.6,81.0,-8.4
C_df148e88,1,13,3238.74,1,22.6,25.3,93.0,1.5
C_481e8bfc,1,18,12965.37,0,6.6,1.1,62.0,-7.0
C_2850836c,1,10,2687.46,1,52.1,20.6,53.0,-13.0
C_bd817fec,0,10,11547.45,1,83.3,15.8,48.0,1.5
C_cbf2c66a,1,9,4711.45,0,14.0,23.4,17.0,-1.8
C_ce3bc4fb,1,12,19889.03,0,56.5,10.7,6.0,-2.3
C_89c715af,1,11,5910.61,1,36.6,27.4,-4.0,1.5
C_dbcd300a,1,6,516.4,2,5.0,8.2,39.0,-9.9
C_0eece1e2,1,15,7939.12,0,68.2,0.5,16.0,-8.7
C_a541fe73,0,7,7267.6,1,74.3,0.5,55.0,-9.7
C_723627eb,1,10,12966.68,0,83.5,1.1,7.0,-5.8
C_081b4dc7,1,8,8136.37,0,87.4,18.8,41.0,-1.0
C_9bf57fc1,1,4,22325.45,0,56.5,4.5,16.0,9.2
C_69efc546,0,10,4220.17,0,74.0,11.8,1.0,-4.5
C_c7e86f97,0,14,4302.66,1,66.6,12.9,15.0,-2.0
C_466f79d9,0,12,772.8,1,5.0,4.3,19.0,-11.6
C_d811230a,0,9,5599.68,1,7.5,13.6,34.0,-6.3
C_9707de88,1,10,6617.41,1,34.1,21.4,20.0,-15.3
C_e1e940e3,1,10,6968.47,0,61.8,12.4,12.0,10.7
C_1a4909e2,1,13,5470.31,0,69.4,21.2,15.0,-14.4
C_60d5ce20,0,11,731.25,0,82.8,8.2,-58.0,-6.1
C_9457c0cf,0,17,1171.66,0,83.6,14.7,26.0,-3.9
C_aac9547d,0,11,2373.78,1,66.5,13.0,36.0,7.6
C_b858c3ef,1,9,12990.76,1,77.2,22.7,24.0,-1.7
C_4c70eb2a,1,14,14497.6,1,113.7,16.2,40.0,-11.4
C_661dab63,0,12,4461.25,0,74.4,5.6,59.0,-4.8
C_428c1c21,1,10,1591.08,2,58.8,16.9,61.0,-2.6
C_c69d055e,1,7,4431.78,2,76.0,2.4,59.0,-6.9
C_c54ad615,1,9,19641.66,0,88.5,16.0,20.0,-7.5
C_ed458677,1,9,11992.77,0,114.2,11.7,12.0,-7.9
C_b14a63ee,1,12,8855.2,1,21.7,13.5,21.0,-7.7
C_228e6a0b,1,13,11738.79,1,5.0,11.6,50.0,-8.6
C_ea9f6c6f,0,9,15783.97,2,67.3,5.9,43.0,-8.4
C_eb85bb48,0,13,3070.06,0,9.4,4.7,16.0,-5.1
C_8e922741,0,12,2255.72,2,51.3,22.8,62.0,1.4
C_b5a5e655,1,6,1298.95,2,123.4,30.8,7.0,-10.7
C_c602c7a7,1,17,9109.8,2,60.1,14.7,22.0,-8.0
C_93d896e4,0,10,6120.78,0,60.5,12.3,40.0,-2.8
C_22d3f7c7,0,12,10294.18,0,46.0,0.5,56.0,0.0
C_82c987fd,0,13,1451.79,1,112.7,0.5,64.0,5.8
C_907fd4ff,1,6,14603.66,0,74.8,0.5,43.0,1.1
C_3fff9e3b,0,5,4514.66,2,43.6,17.3,4.0,-2.2
C_d9659f74,1,14,9861.82,2,111.8,0.5,61.0,-3.3
C_b5244186,1,6,13367.85,2,66.5,18.6,9.0,-3.9
C_6e972f75,0,19,12805.87,1,45.5,1.0,23.0,-10.1
C_1978a4e1,0,7,7525.8,1,5.0,13.6,10.0,-0.8
C_579a204e,1,9,10735.43,2,64.8,7.9,33.0,-5.7
C_3cbf1fb3,1,7,17191.62,1,44.2,1.4,9.0,-2.2
C_578c434d,1,10,8595.21,0,49.0,0.5,47.0,-8.7
C_6cebe550,0,14,107.52,2,47.0,0.5,45.0,-3.7
C_892a269f,0,7,9081.36,1,5.0,1.2,54.0,-8.7
C_2c1c7625,1,13,4739.03,1,149.7,34.2,42.0,0.1
C_dfb66da0,1,10,11436.01,0,35.7,25.0,41.0,-4.7
C_d4ea91b3,1,10,8233.99,0,83.4,13.8,10.0,-2.1
C_9b6a7aac,0,8,5816.55,0,52.3,8.3,18.0,-5.8
C_e76f57ba,0,16,13094.92,0,5.0,6.1,32.0,1.0
C_df340443,1,6,250.66,0,54.8,13.1,35.0,-1.0
C_ff63b97e,1,13,5539.97,0,64.2,6.3,27.0,-8.2
C_b49ee3c0,0,12,6180.77,0,40.9,6.2,49.0,-8.6
C_d9f26153,1,14,7661.24,1,110.8,16.9,93.0,2.1
C_6b7a13f8,1,12,5656.83,2,122.7,1.9,45.0,-16.9
C_b2ebe4fe,1,12,5144.96,0,70.0,0.5,18.0,5.1
C_2ddc1400,0,11,2481.09,2,74.8,6.2,55.0,-7.5
C_332e961a,1,6,4027.58,0,19.7,26.5,19.0,0.7
C_d48e28c7,0,14,2561.16,0,19.5,0.5,44.0,-0.9
C_e9e2bdd7,1,4,12508.96,2,37.1,0.5,47.0,-5.3
C_441655e8,0,12,7655.28,0,130.0,5.6,41.0,-1.3
C_f1d1f32a,0,8,3054.02,0,40.8,0.5,20.0,-2.8
C_42fb4f5c,1,9,17067.19,2,106.1,27.0,37.0,1.5
C_80578ffd,0,8,3117.65,0,34.7,13.0,22.0,-7.8
C_175a9c8f,0,11,8904.51,1,26.3,0.5,22.0,0.9
C_9e8abfd8,0,11,3831.55,1,42.5,10.7,-6.0,-14.8
C_7e8809a7,1,16,16418.07,1,41.6,11.6,32.0,0.4
C_fcbec94b,0,12,5608.02,1,34.6,9.6,89.0,-3.1
C_2a7f5e3a,1,10,5814.9,0,114.7,10.3,-28.0,-0.3
C_7aa9dac8,1,6,4020.91,0,58.1,10.7,-21.0,0.5
C_1194b71a,1,11,6375.58,1,53.0,15.1,36.0,5.6
C_832bc0bb,0,10,13396.76,0,60.9,15.7,54.0,-2.4
C_a5bfc219,1,11,10920.91,0,92.0,0.5,1.0,-8.4
C_951767dd,1,9,5196.53,0,60.9,12.6,40.0,7.7
C_4457a6ce,1,5,16909.28,0,70.7,13.8,31.0,-1.0
C_c3acac58,1,9,11110.9,0,95.6,5.9,20.0,2.0
C_df35fcff,0,6,1932.73,0,22.6,29.1,45.0,-5.5
C_b17ea887,0,11,4662.44,0,30.7,11.2,10.0,-5.5
C_49f4031d,1,10,2094.9,1,63.8,17.0,60.0,-2.3
C_75cc0723,0,13,7893.44,1,35.2,7.5,-13.0,0.2
C_2d233643,0,10,9180.4,1,51.9,9.0,33.0,-1.4
C_81ad5fed,0,9,14513.96,1,21.4,15.4,38.0,-9.0
C_60fdc9c8,0,12,2661.82,0,29.8,0.5,31.0,6.1
C_4861bc19,1,6,1925.91,0,98.9,19.5,22.0,-10.2
C_d18fac0a,0,15,3243.5,0,47.2,0.5,51.0,-1.0
C_e19dd967,1,19,4371.59,0,43.9,20.8,25.0,-2.9
C_cc45ab1a,0,15,605.27,0,31.1,9.3,-3.0,12.2
C_6b66cb2f,1,7,7566.29,1,29.0,32.6,18.0,-5.6
C_6a940d37,1,6,10399.76,0,23.7,21.8,37.0,-10.4
C_735a6864,1,21,1638.48,2,14.8,21.9,21.0,0.9
C_91c13902,1,10,664.93,1,35.4,13.4,27.0,-6.0
C_fee24750,0,12,7458.76,0,56.0,22.1,54.0,3.4
C_e3111780,0,7,6500.47,0,82.4,19.6,20.0,2.3
C_fe23430e,0,10,124.97,0,57.0,0.5,33.0,1.2
C_5634801d,1,10,16641.22,0,24.7,3.3,30.0,-7.7
C_04e5c040,0,11,7868.66,0,41.1,2.7,62.0,2.2
C_0c523b5e,1,6,3799.88,0,38.9,4.2,36.0,10.8
C_b36bf826,0,7,512.21,1,36.9,9.4,55.0,-5.3
C_395b1d89,1,11,5462.69,1,46.7,17.2,17.0,-4.2
C_d01427cc,0,7,4575.1,3,91.1,23.7,79.0,-3.8
C_7371e1dc,0,19,645.01,0,83.6,18.1,56.0,-4.8
C_db89eea0,1,15,107.68,1,115.9,24.4,76.0,-2.2
C_b8ce6392,0,6,1994.2,0,28.7,1.4,40.0,-2.9
C_3aca9253,0,17,7639.66,0,20.9,7.0,20.0,-3.3
C_959c4009,1,14,8599.86,1,47.1,9.4,29.0,-8.3
C_c85f0052,1,15,1789.57,0,100.8,5.3,40.0,4.1
C_e0ce0faa,0,11,18546.07,0,5.0,0.8,40.0,-0.8
C_2b377aa4,1,7,7227.11,1,64.0,15.9,25.0,2.8
C_dbe91e5b,0,5,5407.15,0,48.2,5.0,35.0,0.6
C_24cbb189,1,12,3469.94,4,81.8,20.1,41.0,-18.9
C_b8eb2188,0,10,1145.09,1,74.7,0.5,15.0,2.4
C_fd3f720c,1,5,116.36,1,81.7,20.6,26.0,1.9
C_94f963bf,0,12,4951.28,0,77.2,14.1,68.0,-1.6
C_a1827c96,1,10,3421.31,0,158.1,14.2,65.0,10.0
C_1c615ddc,0,11,2256.86,0,122.5,14.4,15.0,3.3
C_e376f4e7,1,6,4091.04,0,88.9,11.2,82.0,3.0
C_8b56c18f,0,6,6326.78,1,43.0,11.4,15.0,-13.2
C_171f299c,0,13,2980.38,0,46.8,9.3,45.0,5.1
C_23063f2c,1,11,2185.33,0,100.2,15.0,68.0,1.1
C_d1eddad0,1,9,3620.74,1,101.6,17.5,15.0,-11.0
C_73757b93,1,12,4239.65,0,30.2,7.5,7.0,-1.1
C_100b70be,1,9,1342.48,1,5.0,25.9,47.0,-13.1
C_5c6b4d99,1,10,3513.15,0,5.0,8.3,33.0,1.1
C_4718f4af,1,13,974.7,0,101.0,5.0,26.0,-1.9
C_34fccf12,0,9,15667.62,0,107.6,10.5,1.0,-6.6
C_ba1eed61,0,8,598.18,1,60.6,4.3,68.0,1.2
C_2458bf2e,1,9,2403.14,0,71.3,16.7,41.0,-7.5
C_a4a711b1,1,9,66.52,1,122.4,10.6,52.0,-2.3
C_0c105535,0,12,184.07,1,130.5,19.3,64.0,3.6
C_45f4b8e7,1,13,5172.49,3,83.8,11.4,-8.0,-5.0
C_13e7befb,1,7,4284.36,0,59.2,11.1,39.0,-8.7
C_9bec6f4b,1,7,1783.78,1,44.9,7.9,-3.0,3.5
C_5f6149db,0,6,3015.67,1,50.1,20.3,54.0,-2.3
C_b8e1c97b,0,11,38.69,1,32.9,9.6,69.0,9.0
C_db442644,0,14,7812.08,1,82.8,14.6,33.0,0.1
C_5381b9e0,1,15,19386.35,0,55.4,22.5,33.0,1.6
C_15f53ddf,0,15,1123.89,1,31.3,11.1,49.0,-0.8
C_8352fcaf,0,10,7757.74,2,99.5,11.0,47.0,0.3
C_b0ffc6b0,0,13,5314.64,0,79.4,9.7,29.0,0.7
C_b89b1ab0,1,13,9680.41,0,69.0,13.9,53.0,1.1
C_4aac33b1,1,9,9877.55,1,54.4,20.1,29.0,-9.7
C_7c0cacbf,1,10,6437.89,0,76.0,19.8,43.0,-8.2
C_4114b9a6,1,9,4721.26,3,47.8,16.9,4.0,1.0
C_a9713673,1,10,1958.85,0,156.9,24.1,64.0,-2.4
C_66db5a77,1,10,354.72,1,139.9,12.8,13.0,-7.6
C_ad4b30e2,1,8,4322.08,1,31.4,26.0,43.0,-1.2
C_3dadbdc3,0,6,3992.12,0,50.9,22.5,7.0,6.7
C_51aa697c,1,11,843.01,0,28.5,5.5,24.0,-1.9
C_286eed6a,1,10,12747.98,0,5.0,19.9,22.0,-0.5
C_ee6f4318,1,9,5689.59,0,119.7,0.5,48.0,-0.3
C_81dcd707,0,9,11248.65,0,54.8,24.0,72.0,-6.7
C_de85129f,1,5,15287.51,1,21.7,11.3,16.0,-3.3
C_352c618e,0,15,3760.79,0,5.0,4.2,12.0,-15.5
C_90f39dc5,0,13,6451.28,0,67.8,0.5,61.0,-8.7
C_87389928,0,9,2887.08,0,72.5,10.6,17.0,-3.5
C_80d77c99,0,6,688.24,0,74.4,24.2,93.0,-10.1
C_0811f7b6,1,4,1670.78,0,97.5,14.4,8.0,-3.1
C_4b56f8b7,1,14,10902.05,0,91.4,8.0,53.0,-4.8
C_0f333190,0,10,6460.39,0,14.9,10.1,-3.0,4.9
C_9946e83e,1,13,17926.22,0,21.9,25.3,10.0,9.1
C_998bd177,1,12,11804.36,1,94.1,19.0,11.0,-3.3
C_b1d0d196,1,7,118.49,0,38.4,11.6,20.0,-0.7
C_587825a3,0,13,10882.4,2,8.7,21.3,56.0,4.3
C_6b50cde6,1,7,2864.47,0,11.9,19.9,34.0,-3.0
C_68b57e09,1,12,13518.02,1,92.8,3.1,64.0,-0.5
C_ceb47edf,0,14,1595.66,0,92.2,8.5,55.0,-11.4
C_612726fa,1,9,2366.98,0,64.5,26.2,10.0,0.1
C_15ff3782,1,14,570.29,2,27.0,18.8,32.0,4.7
C_21ebd5ae,0,9,212.65,0,57.8,29.7,66.0,-9.7
C_f2b0a77c,1,8,881.76,0,54.4,18.0,14.0,-13.0
C_102d57a1,0,9,991.74,0,44.6,4.9,49.0,4.8
C_7baaf3f7,1,8,10996.84,1,83.9,11.8,17.0,-4.9
C_51463f94,0,9,17572.31,1,43.2,19.9,11.0,-7.7
C_4540e81c,0,12,4311.33,0,78.9,11.9,28.0,-2.4
C_d1744d4e,0,15,13844.59,0,71.7,12.6,7.0,-6.3
C_ab79b11b,0,12,1656.07,1,9.5,32.4,66.0,-9.2
C_abb8c30c,1,13,7435.18,1,129.8,9.6,-36.0,-12.1
C_f6cc8e9c,0,12,6579.02,0,80.2,15.2,48.0,7.8
C_477fe6a9,0,4,8668.25,1,5.0,14.6,48.0,7.0
C_884d073a,1,11,9037.19,1,9.7,21.1,24.0,-4.5
C_46b46bdd,1,3,7197.55,0,115.4,14.6,-15.0,12.7
C_5c827ca4,1,10,6800.79,1,66.3,13.3,46.0,5.0
C_db6a6722,1,6,6337.05,2,79.6,32.2,24.0,-3.3
C_1a96a806,0,11,144.37,0,73.6,11.0,19.0,10.6
C_3632abbd,1,10,8846.69,2,98.1,19.3,65.0,-15.3
C_6c6a26fa,1,16,7737.57,2,99.6,0.5,72.0,-4.3
C_ed8e3613,1,5,3530.33,1,29.3,12.0,22.0,7.6
C_5b95ef56,1,11,9702.95,1,77.6,11.0,16.0,-5.0
C_d7e974bc,1,8,4330.77,0,10.8,11.3,-34.0,4.0
C_89ed46d2,1,5,8701.44,1,21.9,0.5,-5.0,-8.9
C_9579ce15,1,14,4118.84,2,49.4,8.5,15.0,-7.0
C_d5651b61,1,15,6516.91,0,5.0,3.3,62.0,-0.7
C_632f92fb,1,14,9023.06,1,32.8,22.9,46.0,1.0
C_e2c4227e,0,9,2214.61,1,5.0,3.3,61.0,-1.7
C_66f8b982,0,7,3636.86,1,59.3,18.3,52.0,-5.5
C_821c01c8,0,10,6932.55,0,117.5,18.8,35.0,-8.6
C_a8cc7d1f,0,9,13325.74,0,61.1,6.0,37.0,11.2
C_a69fabf3,0,9,7094.06,0,61.2,3.5,48.0,-0.9
C_4e367262,0,8,7227.0,0,47.4,9.2,29.0,3.6
